Capacity,Optimization,Best Response,Replicator Dynamics,Fictitious Play,MCTS,Allocation Algorithm
3299,0.0,121103.33065338289,119066.7115419819,97519.7387637241,149448.51902059282,110096.47208546421
3301,0.0,138636.23429939538,157205.29850361613,152073.6627996357,133925.41281041395,159382.70596721236
3307,0.0,144192.05272891576,140675.42456966543,149093.7417050878,131385.90457625268,134751.84026202836
3313,0.0,151572.69723761617,145370.22862992503,24214.359136583487,134972.7278105144,143829.93397190367
3319,0.0,141865.95552714492,124016.10897684828,137416.6455452169,131957.50663952052,140284.6061345284
3323,0.0,102996.58644123652,127497.64720834074,98744.93344358409,107304.19079024502,111711.73439640125
3329,0.0,89975.60953856254,91030.15835371688,85005.657309034,99028.49789223223,82050.74531716097
3331,0.0,161595.5358729338,153579.36898487766,151324.9389449671,189264.79104702073,144648.13718944677
3343,0.0,129784.98233448507,142658.821167442,125708.4682593754,168032.2043747941,151122.3277463534
3347,0.0,171440.71337923215,164465.28726560235,133810.5100070593,181683.08555513108,161852.69520042875
3359,0.0,118775.56545321236,130999.62015481203,107684.9936065398,117495.49737310236,110311.79941102608
3361,0.0,145619.7252022854,149344.42843546122,133646.57531903646,116553.15346938361,128334.82006470044
3371,0.0,109271.96134287315,135313.9053714677,111547.8865157027,128022.60876281618,119819.66281752782
3373,0.0,175630.8171016245,170707.67780093098,171265.3388183129,147137.1069563299,32061.528961918873
3389,0.0,142210.24959141202,145792.35895848475,165849.0777622139,139578.2037741946,132815.74556504114
3391,0.0,167524.14344410266,154334.68844994062,145309.6388083071,171504.4840833273,158696.0240720296
3407,168026.63063186966,172942.79924590478,168992.82909216502,123574.77018306412,176215.081448485,130522.21642843982
3413,0.0,126427.53228201938,126249.59069800595,116818.10643391279,118956.29114480945,135918.1685206081
3433,0.0,182748.6546273161,170057.89085585598,160110.7473425889,165206.6010375752,154696.79090373917
3449,0.0,190569.71512388805,158732.98565041437,219822.18528413307,158918.16859207096,185431.34747867726
3457,0.0,101130.69222481103,123689.10679512283,117908.40351790983,100580.55224816891,106808.1725489507
3461,0.0,108895.82252752995,146549.00790753117,131714.9511173985,121877.40014428439,135432.79748292555
3463,0.0,203215.8639787201,209394.28183568516,200007.9548089008,192940.01887751618,201456.99144244543
3467,0.0,98379.38662567978,92953.58722977013,95434.02487979236,102246.571516148,84912.31804628669
3469,0.0,159364.62796536242,150965.55963898104,150243.74246714896,151359.36832854475,127797.60739999446
3491,0.0,114464.51697191181,121358.25045705673,100381.43353327177,118605.1727527097,101574.5449286602
3499,0.0,133677.0045044577,115288.03278095054,115501.7300564997,112480.45949578598,91661.0207950146
3511,0.0,142121.20468724388,152388.66318582534,152477.11981770763,162511.2457790592,157865.0350520981
3517,126608.88495132732,131436.94958635236,164193.93461042646,135420.7967431144,114732.06569957986,116634.60674044449
3527,0.0,114923.9520249767,128938.1489374617,121752.21901904079,106064.19551134857,114777.60615252613
3529,0.0,172827.0219352905,150200.4671063016,167124.17056562216,147400.97964819992,159914.51698840922
3533,0.0,178350.6464188562,156699.8590551634,168079.62390828223,155661.44531928687,179537.11045606277
3539,0.0,81485.05168907622,87028.34811247617,86011.99129396919,91161.11913603387,81403.14771775313
3541,0.0,190155.9227109398,175916.0407130788,212420.179316616,191089.7388205051,198233.7077152444
3547,0.0,146402.41165403507,132535.30857594818,36853.72663258064,154466.86827409556,143072.91090968117
3557,0.0,102896.61156032418,108054.4982320424,119069.20626597542,133365.8260897608,104201.09697792333
3559,0.0,198386.04340534884,200832.18455580878,206293.47518891073,193791.48890243293,222642.54002054787
3571,0.0,93426.32930101808,86876.43266577105,96987.3208778092,85125.57347520489,89537.9626112653
3581,0.0,178596.67273431006,177498.9105464713,174902.8357269338,167345.34583996664,193387.61085059406
3583,0.0,166748.38316465367,174718.69020378456,190080.75677386267,155969.81288428503,152145.76203161496
3593,0.0,123375.42879206158,115003.53253226052,121471.11969351862,117587.12873892269,126976.92912503243
3607,0.0,130704.71503125741,147734.0506317429,170872.49994184717,136861.4300164006,144932.72152538493
3613,0.0,140750.72265433948,115981.50161707569,122477.79283927343,121842.65360960911,111432.27354965858
3617,0.0,190518.34294585732,171470.01925074277,32775.00114137796,162766.8464407201,155716.82301248758
3623,0.0,78821.74859562107,87251.99266779934,84280.70734031095,90689.39062529,92054.23698282128
3631,0.0,170937.09136252568,166435.4047325338,158002.7250162848,154805.87219639943,162788.39936264724
3637,0.0,140546.38469055935,150709.24693129986,144292.68711732313,159862.2342674894,147585.3864925902
3643,122360.06227956052,145444.82764292805,149252.30322406313,128285.17351658776,125242.407502164,130286.8391241285
3659,0.0,147186.82929782112,159003.03978823515,154103.07178759854,165258.4707377179,160729.486842566
3671,0.0,130475.65060769246,137136.2674225129,4289.924247974144,131058.4052805787,119040.27058902688
3673,0.0,101910.69014679689,87726.90492937698,95504.72473480178,99751.71613630322,107577.60741340618
3677,0.0,97297.13174056122,106731.99828969516,100225.60369304236,106208.62994397197,89536.99526180931
3691,0.0,82941.39558670389,74699.26002237327,82067.54920145666,91123.04091892178,88775.26644861393
3697,0.0,111925.2974395373,133746.77556891742,131058.77478613006,126642.43031575445,139353.8872016068
3701,0.0,114886.66703738306,110394.06464126092,138861.37959542865,110337.2037448632,112337.99942947034
3709,0.0,100737.06687106052,103933.79009431755,93508.60660243225,97514.83032036509,110640.4848618094
3719,0.0,128241.8741625652,123117.5184664913,133275.6267730034,143659.79162754968,147710.57406882278
3727,0.0,130719.1064421332,119226.12064479361,107949.01868935379,106223.85964489798,134959.66649585858
3733,0.0,106015.00226400692,108714.65166752791,130015.3647464454,120919.55113623965,8258.678317471293
3739,0.0,184864.025621954,157226.63078658556,22406.12130013263,195302.3572339259,190415.85444088283
3761,0.0,149755.79520278462,150506.11576539613,155185.34690265654,153111.01440353814,187911.19261281294
3767,0.0,132502.2630584013,124826.29402285416,122336.10702193232,149859.57112421794,104951.82214473744
3769,0.0,152573.96802106206,170652.57364495288,157734.06953054678,177435.37493461528,144569.5362076453
3779,0.0,91201.97575364362,107324.83672978642,76629.85179981789,82479.25375122388,88890.12575786177
3793,0.0,195366.97234311615,199416.03391851866,182691.69058946395,177008.0422301481,212147.1739859208
3797,0.0,126831.20768652158,101371.54264869388,111270.49849691904,119945.49174955778,101193.5918147833
3803,142620.8466620815,142041.64775424835,141491.58580003824,131988.76128141664,126189.68419510081,124947.06841381328
3821,0.0,124272.99299840885,119260.18661144661,121152.04897688383,105572.33047904525,114751.6763437775
3823,0.0,135053.8758497707,139821.54911668345,141175.66923740364,129263.60379194336,143618.37641033158
3833,0.0,108798.51539393008,121087.21212428788,114450.06904359935,121569.5674431666,102501.49404863767
3847,0.0,172538.27884736055,157911.98552794132,202274.690406194,181201.45228923444,4075.613980463399
3851,0.0,132912.42393196656,124467.97027224193,110724.59155951638,130374.47376742307,105256.30543886332
3853,0.0,88730.03099080254,91015.44758815924,85899.3277303861,73405.03782529893,21505.03318640931
3863,0.0,145570.0181702726,137269.51965198523,137789.40684626333,130875.45810246094,146403.44892450224
3877,0.0,121888.45964211084,138411.86282835613,140938.70134005713,127677.26256279036,147390.61062082974
3881,0.0,117724.42456555273,134902.7223540159,96273.0131322852,107519.78344479634,105082.13534484242
3889,0.0,123878.2832946468,109189.56389131556,136137.60002930125,118338.23332324969,133913.78957380538
3907,0.0,188957.6092464506,188728.90355285964,190511.79120195867,163870.17786410538,197292.24368889956
3911,0.0,114185.69437801854,95967.89752258704,89283.3298232057,92844.83833055719,100239.03070256246
3917,0.0,120673.65605307001,125668.50615082998,117535.3918910055,121889.86371529444,123661.09451219009
3919,0.0,107485.83897315926,106879.60202495268,129003.80545587411,108057.99930578547,103345.51137390076
3923,0.0,128974.80655071214,131102.48181546238,143240.31191907384,124187.04385392903,125230.11284302147
3929,0.0,131533.61774836556,143067.02115981272,129408.93599227873,152564.00286849405,145717.02924761875
3931,0.0,115062.22911214911,132421.6182481637,111776.56883862834,116277.70718970791,119266.45666073787
3943,0.0,126132.95378565101,150499.75862446436,117566.5595794455,148078.72566591005,129817.0257478267
3947,0.0,136221.6111929399,122712.37465064277,147808.3593442271,121252.39351299893,128466.51217269474
3967,0.0,106900.06229914635,99647.68256490947,104713.07061940708,108990.33966413702,93938.15971094574
3989,0.0,111699.64097186296,127435.40611371446,120658.8741781695,117605.66455558482,125990.99564404305
4001,0.0,151636.44667142222,156111.3038661105,143950.87225593114,141709.99402838486,20699.10682539415
4003,0.0,93925.09765907223,63635.124263644815,75087.65839740705,75619.07013958327,77759.66022880435
4007,0.0,97776.04033435367,106554.18588094857,139482.36636857764,112600.0485079837,137432.60746241699
4013,0.0,97089.37760390222,121552.58698527733,116909.89617137577,126365.88014383931,114923.288029049
4019,0.0,144505.37855134462,148278.53357380553,138144.88029896238,140755.91575605728,141299.1986566046
4021,0.0,113261.1856287698,123461.0929506029,141316.08595851777,113117.35040365571,118066.673287656
4027,0.0,141144.53698465344,138673.11920750397,113401.19694144765,140832.8064195422,139444.09439676753
4049,0.0,172107.59165097028,181584.85079673966,187604.9344224232,164684.06419287238,193874.60408421338
4051,0.0,136281.36442019572,147880.08003987797,154797.09705059166,143421.82436903543,157615.34481077368
4057,0.0,155740.3757140461,167602.68156152207,164074.0866031564,181936.21256787228,149409.77420573894
4073,0.0,97723.97821225473,95823.41887777213,105178.20922368339,123999.39249908132,106368.88971542123
4079,0.0,168705.74804942257,155687.7667359902,152635.54294162866,154223.92227427693,173285.72025795965
4091,0.0,147567.7372447265,170510.92081960695,163114.47537889404,178012.83775506853,198740.62340895293
4093,0.0,97126.37474919847,95665.72331255903,131173.36227927127,120687.67233678137,114288.72127732838
4099,0.0,102375.64914030457,105489.29273296875,105902.11321284405,94218.56903571391,116904.8360325546
4111,0.0,110729.34606402882,98453.22711676205,125176.73401319729,100519.0271018774,107893.60620248549
4127,0.0,168275.23761341773,149860.18517229278,142061.64407592313,117408.77852505611,150514.04360839436
4129,0.0,140119.50368063772,132886.64617383195,152237.64429407747,122741.56662471168,136311.9728838812
4133,0.0,135681.34893010173,135565.7785322655,116692.9379055153,124219.54225127213,149769.93556880817
4139,0.0,156809.2189437731,130318.28535665896,131305.6386387837,166917.81221971734,152657.37356892184
4153,0.0,111977.59450868206,124755.60700934811,112995.11613698027,105214.22433672928,107105.07326947874
4157,0.0,122513.57783914426,100433.24478709129,115561.93047292929,101352.66581591041,15493.211039194435
4159,0.0,128526.33451789206,118109.91476750177,149372.4994472612,120441.16072412743,113386.42541684899
4177,0.0,160716.68481215194,166483.24723345824,170601.2186152343,173850.82968296323,155977.78696000972
4201,0.0,82375.92786207683,82283.23414956991,83055.71626754738,103464.47166027495,23793.96110018222
4211,0.0,141399.3815621984,149785.7202642224,136931.00404029072,147628.54951588204,142370.03621626802
4217,0.0,112139.16762873132,118553.64636783619,50937.04066151041,116775.59481076483,143793.70743720527
4219,0.0,140726.51065151146,171121.53978941892,175114.62406837672,115039.4384911597,153710.12920330075
4229,0.0,137525.11970655608,125826.329840923,137590.78979817446,128487.49081599229,130699.513299361
4231,0.0,124691.86398047474,136623.17639591938,141716.56462564037,121958.00923755446,129814.19749011022
4241,0.0,105041.1712111728,95830.62259013994,106480.4505930132,94584.48925892627,122287.5330278596
4243,0.0,155765.940121723,147920.78767395756,11637.940037179931,177217.46522311613,167621.84149071193
4253,0.0,149198.5523177916,147396.18987240098,116543.26158112133,123480.00478749524,150750.8873012755
4259,0.0,122473.52597163343,149953.8766517583,124216.69187000934,125861.6450935504,147830.2200012872
4261,0.0,178238.06787502847,188339.7891062169,213118.99381774105,221303.9642718417,186887.4426339597
4271,0.0,147793.16726074123,140321.08380797732,133597.31693017654,175295.12279520975,150397.11269661857
4273,0.0,130079.32142096935,128799.05498195285,115432.02438437201,131346.57847021532,120180.19584548716
4283,0.0,107143.9541110913,116940.69328247031,110278.71705781361,125128.62835486556,129514.50572632451
4289,0.0,147948.27379258233,143391.2081701005,137713.8345261251,148586.91903953266,143546.8903280184
4297,0.0,152276.59088219202,157988.9950631847,170570.9562178899,146664.32692297216,144513.68629717265
4327,0.0,150394.9298215799,159449.4933013166,160173.43905895634,178302.92613333574,173878.5339813846
4337,0.0,201960.7693609971,177203.04146876786,199382.6640117362,197879.9994344603,218926.27505390253
4339,0.0,118756.44696468054,130883.90800164938,117365.48162175086,135730.85255564842,126988.37555204857
4349,0.0,115166.6305510788,133904.47918809636,112444.10231440545,118799.40953079797,113587.1076605746
4357,0.0,120935.32247204742,137718.23192572547,146137.79518277783,124885.01252648723,131891.3735827291
4363,0.0,144416.35053283803,168556.9167001957,172565.93546952814,142932.06051994517,168240.801373484
4373,0.0,136067.38556504055,158802.07318069003,142294.5843513455,127595.08429046746,137155.5006224855
4391,0.0,101413.51636982049,116849.46367293928,92589.3575870397,113980.46232378994,13463.392320899247
4397,0.0,132641.9508788026,144791.75345910763,132043.93254218413,128015.88068779647,127131.85707046259
4409,0.0,148113.2953336549,178776.70004905874,170462.47461095784,143179.0702489933,159063.55123754952
4421,0.0,163003.93180260778,137632.15193291893,137348.9093148854,140359.80868221645,166925.07741919183
4423,0.0,86910.88505218143,80566.17051799559,117340.45142327536,92172.81563089443,115895.77378210235
4441,0.0,108372.97954412826,116837.94986025008,119092.48895619038,140343.70639045368,131966.27260261012
4447,0.0,147595.3816496784,123133.01525487936,141519.88950625024,145749.85063191602,139995.061867978
4451,0.0,173183.58655490424,136785.32510819618,147143.24533749878,156122.6576179679,176703.71693827532
4457,0.0,168276.034129822,186705.47325975634,149033.69628374837,164163.55811000726,190594.4661990512
4463,0.0,116209.64900161253,126972.52445737792,117134.59883930336,117421.00137775055,115527.70996616213
4481,0.0,129247.50391448822,116756.40877207463,107935.39304982143,132290.46476973244,133351.47036022812
4483,0.0,208848.79687500768,194578.63936523395,154616.84354826843,185705.46927847448,180258.67746282284
4493,0.0,158418.26952340454,161198.70384648323,169918.39015825008,124209.14132503774,10882.607464943556
4507,0.0,152301.92579419608,131530.65218995066,153955.9318804171,133196.3885567683,117038.89408297553
4513,0.0,136343.2179743141,128378.84096526064,145465.25436004775,139319.23535424267,129070.08106045314
4517,0.0,164586.51415266766,151361.1059863411,171247.51374331565,131876.39206892613,172358.00299655792
4519,0.0,154775.37352901534,159936.1740457052,155791.27300931537,168946.9476729559,142500.04071904885
4523,0.0,132330.50210289707,143092.2986541749,111331.55278855849,129557.84276594971,116795.14356569183
4547,0.0,98302.20635091941,101627.89406076062,97915.85546702202,108571.15451946434,117355.27494904159
4549,0.0,142271.2301479264,132966.4532891817,128460.014818473,125058.74093418165,118913.93749375084
4561,0.0,158988.7674188609,143757.71683582687,168759.4631511689,153416.06822424603,134485.17213819685
4567,0.0,94289.23628916139,104320.53429715768,112783.67525908502,101467.96639326925,100020.15202469619
4583,0.0,152433.9614697224,155552.1666865558,16164.046074429503,142306.64103183916,168313.02412175143
4591,0.0,147504.0091703663,149587.71390707634,164077.54538343358,147839.27695105795,152101.32851156758
4597,0.0,141541.4168026208,152315.195053425,131985.7433236851,169580.8483222976,142475.05040624595
4603,0.0,124320.24569225543,101509.65703261015,109407.07789430546,112439.55599437388,92614.47923989434
4621,0.0,123814.39026948887,132218.7328047912,122470.68801935935,122039.2620638521,135212.03635060688
4637,0.0,112188.33062724653,111285.6050112902,104775.48598763238,102778.04375068257,128227.59250565377
4639,0.0,114467.43094207146,124425.76080976115,126448.1607782087,115593.28093470268,99993.68026799546
4643,0.0,123419.67536250474,118284.77282333536,116099.27258417592,118267.54266441446,121283.88755187443
4649,0.0,139186.3426276829,138928.09094677123,27115.36287794168,159978.08598011688,130650.3751037679
4651,0.0,129563.39230131413,128325.36616474192,150577.84443923974,144566.1898727027,149218.11904902945
4657,0.0,80710.15370275313,83543.90299502717,95429.63894728573,113245.51734240042,86615.3844332921
4663,0.0,158485.6537813889,126514.80972665935,156448.5503996621,127996.05209282509,144528.38136648596
4673,0.0,113370.3850166801,93469.01658943984,87823.74490491554,89201.89234781933,104029.12255545967
4679,0.0,90483.45718291213,113569.1860925456,86373.75678474779,76924.42989684724,97031.24165996512
4691,0.0,136610.81571832913,135594.9268360156,134751.0104336621,137435.02555146837,25888.251485439407
4703,0.0,109157.99292101219,102011.19963578283,109345.66191984316,112518.68117979301,27749.792444565308
4721,0.0,154947.42220057492,176580.98533050602,188061.13654333624,137262.66378629254,54007.769279731154
4723,0.0,114394.36702084886,115720.56024959491,148142.24369835656,129527.23221618803,131127.63937384836
4729,0.0,222944.95401472162,184702.52169391746,196693.6882400669,205031.23815026757,204472.27997650113
4733,0.0,141567.75682379893,140117.7152776131,147861.4319752448,148180.7122463246,142203.98872524165
4751,0.0,145933.76542525442,145055.97270545716,146233.63932086132,146732.27304819,145413.02836387744
4759,0.0,163740.8410174331,150451.10405157317,143285.1391704275,150377.9591916157,150225.12971010854
4783,0.0,152964.9661671096,154155.74851979266,159535.03955955672,136671.4596914774,179459.83051974862
4787,0.0,141253.86954328802,147304.68253669256,116442.85723682826,125536.77672978907,128834.83547149805
4789,0.0,179161.11842187046,146603.63036902918,184118.80195394205,182167.04560595838,160747.55378324914
4793,0.0,145457.52965547054,188255.77989977566,191038.47991064977,169796.16945987733,158220.9938368703
4799,0.0,128528.54107545037,129497.32652972377,108700.31583333026,121429.57378147982,126454.19567699576
4801,0.0,137323.2384854988,168024.23300102973,7191.432195048689,157437.19481389862,2308.753972518876
4813,0.0,118773.1483219371,114558.71036052477,84868.97935981673,105789.68387964928,103527.91547795257
4817,0.0,146368.38465670316,162559.18373534837,169889.03540152917,146755.93990181803,155010.65830815386
4831,0.0,168871.85755687166,205024.27210574644,186065.51864992268,165491.91414220945,161813.7411476233
4861,0.0,183525.0595320319,182933.955487642,175968.20532293903,142927.09703276493,157870.4772911757
4871,0.0,196832.751861031,170175.36112864636,222679.00252959435,215172.43642783776,198559.7335974847
4877,0.0,174141.1824497257,157641.70620916755,146920.5321346486,150191.81022194654,162376.85265429923
4889,0.0,136587.3480179142,126779.64968848694,114956.23215858427,130802.27340054486,37884.378884787584
4903,0.0,161266.09265545456,177175.73364751815,169708.3209212368,208121.2534982798,188585.91618513977
4909,0.0,151782.26404079024,139427.0599092131,122207.91520554695,159315.6559162743,7645.28551580586
4919,0.0,77299.81054205031,104954.50931599698,92918.52818443294,81943.727838305,90144.59439224443
4931,0.0,105474.99511560096,107163.12396269421,109334.48890584114,118117.48487377087,111713.14175841851
4933,0.0,165953.49463157225,166459.04121439846,170447.04324768766,163760.52079429996,178692.0973878895
4937,0.0,137237.954861259,142780.3048337269,123218.16413793794,129844.51427388139,141995.870056018
4943,189937.2075818075,187307.52227853896,180662.97148358775,166464.35791301556,169537.8567494997,176582.18483541458
4951,0.0,116431.97283134986,95021.51707930148,104350.62175811183,104910.23805339469,118760.98008506758
4957,0.0,143925.80893063536,124722.82970665778,123258.82683307094,118252.48574107786,133143.33286419587
4967,0.0,112098.50509290725,148065.06975555222,8934.526981743786,115034.97737863025,131624.24801487706
4969,0.0,183510.77983151085,166545.4865646854,175716.88675303056,163268.9554981662,9768.889347783303
4973,0.0,149198.747478483,187651.97272205097,140729.73480774555,187132.91723816405,149136.85040116383
4987,0.0,149684.2411017111,148676.00316179506,151407.57558915028,153497.47555551492,145998.1310795141
4993,0.0,105619.06015501037,130927.88254488842,119659.49601044523,102835.51196970502,109625.4156007322
4999,0.0,148151.13017384845,163368.98108841534,152624.78696616454,165427.40604754369,33931.28354633335
5003,0.0,184650.6568548189,191530.50376795494,30479.413039964234,160492.58442024555,26942.05901183615
5009,0.0,96908.75839026668,113901.90280726337,92064.10152389486,85460.45073516793,109713.46621105363
5011,0.0,115880.25561386284,148118.84733100852,119456.69057530988,137228.2668268287,144108.11225880956
5021,0.0,92862.58611616291,87534.71292426622,91090.47933048611,77749.59618864136,79945.30649496436
5023,0.0,193365.1297223364,180850.94265039222,165735.99512567723,181557.3645412276,190082.1918036169
5039,0.0,85112.38307232967,89937.545795999,95783.69790559173,95903.9621833064,96105.98328982553
5051,0.0,157984.10644234662,132147.35877739638,149700.9194420368,172758.30810596253,145558.9083575697
5059,0.0,127656.82025162342,156748.58575991532,148973.98093473417,122163.58322205707,128245.3364478208
5077,0.0,163569.1875671756,148840.88079286975,146338.24479441874,161480.5958939552,165322.2204547007
5081,0.0,161801.72654181573,141765.6259825722,127893.81278696998,145436.04634109445,133581.18986694398
5087,0.0,112429.51552900785,133346.9085080856,139616.90808851641,116120.87553268873,118336.10507800506
5099,0.0,137201.4867580115,142474.6699412074,138617.78957723806,148606.29911708581,118361.02744119088
5101,0.0,116779.89601969442,135607.50265481955,157232.52150545878,148556.67189708058,135470.8836684813
5107,0.0,113893.3926598528,102378.3496043572,98974.03003595684,97077.96251871336,105840.64298541567
5113,0.0,208982.82190620256,214505.57538430888,198152.92587840237,190114.8829489251,183087.9467509453
5119,0.0,136223.69854247724,137767.9445124268,125062.95384010687,140481.4727862072,152125.11229939427
5147,0.0,172724.580178434,179973.72160056795,192241.61297658246,150655.3242265893,179131.0742589977
5153,0.0,174401.6587571087,139576.71612957332,131425.0352864609,152611.60932983254,129831.47233538488
5167,0.0,142722.40386664052,144926.36696654896,139809.01335253497,163553.7978276185,127412.8755893936
5171,0.0,184845.8040710852,168854.25329364734,173849.0270410083,157307.12413479044,158713.80321299733
5179,0.0,174785.20487843204,167250.9061792155,187385.36211096327,172578.10599732387,173949.64291257804
5189,0.0,127175.60438007473,136936.5419185983,130552.69459846022,130095.8633557261,126610.78771393397
5197,0.0,177660.15530930355,173810.49711678943,168280.9531084248,145821.93418741715,154256.05853864845
5209,0.0,114336.78865266155,117883.2781400405,115564.1528649883,113184.00905537725,108349.69921237463
5227,0.0,128215.88416573977,136602.71052309484,136109.8025049201,146899.67404666205,146039.9096355465
5231,0.0,200803.67687141665,178713.2142067391,188788.11792780878,180799.437352839,36110.51533620647
5233,0.0,167898.13115877323,144101.65368986604,167221.97435038706,169920.2936155506,164762.29837545127
5237,0.0,168986.9964839069,188247.95989767605,187465.5727109235,145986.99120720234,166400.2126109685
5261,0.0,107519.9887470377,104494.44374945416,90797.95497951936,97853.7195982768,92712.29402580723
5273,0.0,151328.8367225551,145287.7472696449,191705.46807304258,149798.786172245,163139.18675369676
5279,0.0,114917.21643768574,115406.06489428945,129825.91039942206,125543.13054474912,135389.9462080288
5281,0.0,149772.17476208627,131752.21267545567,126662.40857900567,166279.93737436313,25113.52656592997
5297,0.0,173592.43718575715,171698.89377308867,166940.10316749435,152946.74722891275,9642.270958893398
5303,0.0,150899.26784529115,184692.30384663877,156777.91320285358,149685.31004960882,159716.77554637162
5309,0.0,149673.26344844882,138515.35255622497,173844.3779241434,192488.26823398395,186297.60858025748
5323,0.0,114944.61711295854,141166.90658738796,137114.24963497467,138957.4308740137,13249.005839320105
5333,0.0,146624.22554688988,153372.2878054431,181732.63715952926,162210.84947960795,14205.608642955598
5347,0.0,159454.4681182215,157106.7920258275,148971.60217192356,158657.52289194815,174152.8800254696
5351,0.0,193073.05840005138,177833.67790499737,158361.47225792427,175723.15133860204,168274.61200312438
5381,0.0,179442.69432105863,191993.36379909408,139752.65051629706,144783.51824719383,197760.7815443085
5387,0.0,170206.55142956864,175359.39067324367,156566.18185336507,165730.37809360528,184457.88337355922
5393,0.0,124721.82877950775,129489.84675035378,136219.96418558623,119116.08174909292,130121.38304560342
5399,0.0,173015.7459798291,151643.3715181922,138072.27580170572,153250.41990896323,157374.5662939606
5407,0.0,189984.75048138227,181920.96403533168,166125.8907944925,188129.26184585388,164929.02129079876
5413,0.0,222547.8925342264,204684.84926261523,50506.159073770425,175319.85885185262,223365.6535249072
5417,0.0,128927.38871010029,120807.91615105011,137604.62665835425,167236.84792803496,146862.12122511532
5419,0.0,146054.9698045562,135557.0442529751,128705.44833218351,134634.3292498161,130562.02402811754
5431,0.0,105988.79658505153,122494.74330378088,98174.02020640651,110731.76064032942,106717.21687448001
5437,0.0,152768.53039362165,172122.25687911912,154018.16742448788,179424.0706743107,154304.91920154277
5441,0.0,179646.34810690957,165842.97754715828,147652.24895921737,166378.31114566364,158133.94329676032
5443,0.0,140167.23304801568,139170.46714300793,125391.85728275619,146912.01797674882,139309.70838858714
5449,0.0,112855.39781501837,116631.33389372956,125614.78460285916,107579.07020745623,118801.64938269864
5471,0.0,153719.9089465333,166540.4173570832,149208.06822234025,159065.68276479183,4577.753399143806
5477,0.0,192881.58434236716,202298.64609099674,160969.2990253943,179694.03447777734,30628.338274175887
5479,0.0,137616.65523260983,142532.92012457573,118585.5831822578,152230.6864275206,134680.41208004495
5483,0.0,170825.82315335478,167345.18733720278,175140.39800064918,175045.23462252822,191667.5205386264
5501,0.0,193873.44734352388,205964.50053144206,213285.00712880655,185387.76954078686,188071.33791589263
5503,0.0,112261.39142647202,119260.55186410903,112167.579238081,90297.42395804536,92768.80091591764
5507,0.0,146181.34473562002,181626.11098342942,148615.4885564313,146577.44310536966,147162.48547978545
5519,0.0,160400.8369467438,169161.21029206557,30551.394221061193,162478.755755842,158278.73240163116
5521,0.0,126263.07949001645,135244.3318632648,127476.34496887657,123218.4929108152,145281.4560914114
5527,0.0,84148.0575006699,93999.79135960173,83014.38411295536,101252.93636243469,85928.7641106098
5531,0.0,192745.39157240113,180536.158902166,154305.9965643432,183772.49028318058,180216.49026278208
5557,0.0,164544.74287430808,139888.6365532922,148079.68813501592,160984.41370214184,155394.09510325917
5563,0.0,182611.98794157326,223835.22844286475,180136.3584977952,163616.44336836037,185898.7179279982
5569,0.0,129817.30675722177,141644.62813347724,21047.393958082277,122499.6627337233,134194.56382002868
5573,0.0,157828.51650145932,174528.82724424143,149988.86576131583,153349.79359603784,165129.2450204507
5581,0.0,126639.13551420861,178171.30859842262,151054.5332710025,158554.29419378104,176781.89399804737
5591,0.0,158967.0514022086,191705.12915157745,193131.9606091377,163198.34874028948,178536.78763607625
5623,0.0,167601.3381616108,169212.7494562658,168355.0781142371,171192.2867625733,164446.2559346045
5639,0.0,114918.78502514175,137565.364073393,135054.4316444086,140221.3800855307,146243.19008371152
5641,0.0,185831.2535151662,200707.21142674668,182971.41783991622,176648.34744127546,199789.00666394783
5647,0.0,108656.4071683067,108539.98430624478,112646.88707218762,127136.5236296233,110249.69269400416
5651,0.0,155054.4441225443,167921.02793915189,158591.76320288552,167143.3566541148,171025.0442731477
5653,144258.02164657824,190827.22894868156,199556.39462790434,161816.5193153675,137265.3729234487,176097.37187103313
5657,0.0,160568.95251052323,208469.67188087775,161245.28566021106,164557.02632391138,169999.37488087744
5659,0.0,135227.77910717516,136449.06313232024,114569.5006785541,111648.66860472261,111538.50596485862
5669,0.0,174762.57606173182,162970.26653077803,171558.90015209117,125779.71566997132,158852.73762831022
5683,0.0,158735.88582991753,205497.5627916431,188615.83966833106,168224.59143198212,163895.13341593416
5689,0.0,89940.80164365817,102160.22557870485,92829.06366237241,75022.4233365161,83654.80566274462
5693,0.0,127820.5017729131,114394.49269589357,122373.31735247349,109494.26904178898,125521.8075159495
5701,129362.34327200723,130422.28243851881,144098.1414653548,117849.48738341799,130342.10124243246,124066.50045280844
5711,0.0,117166.55399398247,128136.24702325833,9007.992651981025,110782.1546047129,116537.88270946822
5717,0.0,177820.46275049733,193968.40876361588,30673.99086886387,201509.2706357196,189092.90788421928
5737,0.0,219575.74073868143,242792.81945774631,29760.830519056864,234055.32782743097,206093.1278364847
5741,0.0,139643.98906330115,130652.17087747355,138507.09447223283,137576.69824008134,125099.26791054623
5743,0.0,149258.44206146634,152932.79167352896,137560.58121518797,166212.7954458196,128340.93149137811
5749,0.0,127995.20046731994,158232.5753738551,132953.47660589626,152282.31644220036,141231.51106634707
5779,0.0,190296.6188971611,179611.65899309618,166448.4829175593,188793.85146857868,189632.38999559384
5783,0.0,138112.2654738992,127701.15689951697,142954.12686839676,136980.73201370705,148751.87825509466
