Capacity,Optimization,Best Response,Replicator Dynamics,Fictitious Play,MCTS,Allocation Algorithm
1201,0.0,102748.15160935813,101989.7572846561,112949.07380667105,115008.12118460973,106405.59559173707
1213,0.0,131585.2400267551,134366.28634479176,132507.44056411504,129571.31944863765,126069.04538766356
1217,0.0,91141.88313647117,101100.49818778771,83255.08842900756,101862.39286545162,99482.09188693728
1223,0.0,117382.41424089269,124949.03518975817,124734.01189651401,119966.66187641081,122861.7439293171
1229,87590.04327485398,95384.67630773547,105597.17581485503,90411.3701103107,102459.0561095451,88787.20026947459
1231,0.0,135226.71747634566,140806.57405337138,147053.3476001115,143033.57369020925,147567.11591450218
1237,0.0,98106.88026879691,99465.09355495678,89327.04227094905,103644.96405114875,89630.49739505211
1249,0.0,111461.58083116803,111358.78562284942,104404.90744691533,109872.09213885068,102824.18895314493
1259,0.0,104291.18855906879,98933.00802318985,96700.04467732244,105025.20985921334,91303.05153283433
1277,0.0,114788.57671937079,123608.75005868248,118936.72345414477,125809.87466490491,125207.036214282
1279,0.0,105225.20187660403,105561.00684189648,108715.11829951576,108827.61025976032,104114.69372895526
1283,0.0,106196.03844651108,98494.85322693567,92078.06978617594,92918.73876645956,102062.51536239097
1289,80302.29677125918,92294.92960923165,89200.81290775626,88160.07446377164,91791.59691992046,77755.31488120725
1291,0.0,99974.70854537579,111550.44767564288,102153.637144906,112532.1620962694,98767.62105027819
1297,0.0,122352.46787943145,113574.76316060602,118423.44402136908,118146.9060746023,113711.04264186065
1301,0.0,94779.12727001849,98535.97230118772,99395.6783132287,107479.71215635606,96955.55353218074
1303,0.0,85390.31321438249,89869.46386945224,82437.25511827717,91755.08932990665,86125.2864036011
1307,0.0,93781.6929123045,99983.57972657848,96717.08202107452,99157.65396720037,94009.91283976307
1319,0.0,95490.36899834678,88863.60692097901,96391.41960871115,97761.06416181542,102218.4128558959
1321,0.0,98747.17071078248,105158.62140048295,108642.53320035982,110124.75734712482,101870.04005956512
1327,0.0,110601.89846367686,115950.75442250085,115749.23706398267,121537.04536887404,111111.15365821315
1361,0.0,139860.7415966182,142098.3997963616,136099.0775983525,144634.38290469165,128560.26388879072
1367,0.0,112032.3560104802,110755.84781012773,99378.74860685268,110678.86808254314,97365.75644142985
1373,0.0,127201.93832353852,122427.1643994418,121750.3347063196,127963.33676126401,120679.49093223747
1381,0.0,115846.29453264171,116423.63081905872,127199.98558164784,130475.90623687606,132238.43924216562
1399,0.0,141281.4785911835,149605.42087848485,143591.10244395206,135590.39274028825,138786.99854771208
1409,0.0,122742.50614141002,129313.90545568595,135982.9735820857,124449.96922586222,114777.67847044952
1423,0.0,91663.90287577637,105634.08449934704,94435.12110716666,97729.90769732828,97905.91892706323
1427,0.0,112169.66081100168,107100.89230969238,110306.22321584844,102647.25123331587,102229.37655262793
1429,0.0,107611.26579892005,105589.63392536834,99249.13471558454,97650.83997077885,101757.8004898485
1433,0.0,100632.38278337051,119622.8596861552,103334.81931471486,127625.07146731882,107250.69690372987
1439,0.0,186325.27043065114,188190.93590703374,185496.33890033158,191797.83541559416,186994.08096177364
1447,0.0,138292.35210206377,139168.8718449958,142033.64225536556,132006.1508817308,135417.6308902812
1451,0.0,99908.29401271572,110063.47159256786,107051.36987956261,100917.64718538937,106711.67073298823
1453,0.0,85450.36467426318,79979.21558532513,80845.68817700673,75119.87584199954,85201.72799289816
1459,0.0,146808.86819318097,127722.60633470162,143953.61841878106,153948.84047254082,126993.00402322332
1471,0.0,130217.29283224516,133335.15262787687,124283.79538386078,138137.94928190528,132642.45884088066
1481,0.0,164380.4605725623,159216.2078968899,150592.6875585479,156532.33383139016,143676.83078399603
1483,0.0,129875.25174676634,120443.07548238384,124798.37146424683,119000.01355478156,115730.56641842765
1487,117241.16028841322,122590.81643397345,123483.67729237283,123766.24952733637,116744.65404904257,127252.09987365796
1489,0.0,113802.08686400641,117888.4285893667,112576.5794748266,105367.68215105233,112947.90622032718
1493,0.0,103627.51242835906,115774.71645838083,121998.15332481076,110951.86812969216,122197.56284039623
1499,0.0,49444.846219643194,55491.937609999884,48984.849287429126,50260.35369565953,47524.40070979641
1511,0.0,111927.87851770663,109299.40753285264,110850.00086411463,110215.3502169515,108093.19242679689
1523,0.0,131257.32312207884,137077.14125007953,133674.08251688274,135336.90301704884,127672.41088286799
1531,109541.87385049224,112670.38382198405,121874.65978693153,111945.53745278265,123113.42873178338,125092.13584220487
1543,0.0,135906.20921082012,130054.57950251078,132779.1919105979,133966.23341137954,134002.85636295023
1549,0.0,118920.7392371584,116142.91924682059,122223.71123589194,116185.98680570348,119226.4093001085
1553,0.0,147234.45493027067,145359.64910212008,143921.2469964449,133280.21074681543,145618.71791288198
1559,0.0,126480.33283519538,133741.76633412662,133701.72379767615,137658.73602671802,137487.13857332608
1567,0.0,137840.66576329494,144655.94678343166,142564.32657090193,143070.37952578394,149634.42027006188
1571,0.0,122394.29091310984,122470.52504458137,127463.41819271064,125172.48827375242,116234.39547873678
1579,0.0,135345.2953105423,126405.3610645668,131124.07372462942,131071.81940751945,123997.42712059048
1583,0.0,112303.93282760037,113500.95791570265,107374.30266451088,123604.43302451551,109396.14170367706
1597,0.0,169309.59721427504,181336.8462027066,157037.34232958872,162328.3304914368,145485.4199087208
1601,0.0,131836.65912029927,119055.82289426195,124732.21029599219,130493.34078040106,122102.35423151558
1607,0.0,105646.833722692,103938.35047599464,96263.0757334357,118436.05472779792,99993.66895170716
1609,0.0,121736.42610369044,139790.52090699412,127765.25371233237,133417.70998606735,141505.4722935065
1613,0.0,89877.4398124484,97551.46456761219,93300.16449400119,97271.0857125658,89999.25039853668
1619,0.0,124003.2635993019,128472.36309048047,123387.56424556316,118888.98406611789,123194.7960130278
1621,0.0,100964.32850995458,102203.94253911477,101002.75584062116,107821.4051620611,98089.83950650253
1627,0.0,107953.53096293655,105271.59195010996,96723.44802217808,105362.23321658514,99669.77985039972
1637,0.0,153449.59211657164,155136.83756780683,147399.59231425446,145529.96809562293,157926.6736417538
1657,0.0,168619.9431569472,163465.40964014575,164921.05308604296,170360.3738549025,148588.956911035
1663,0.0,86508.9808707514,80052.66551510959,82345.34550883826,91047.23907764108,80578.90701067727
1667,0.0,107834.36508925317,118251.95798155399,105099.03810628774,119344.79915292711,113273.7150592271
1669,0.0,110674.82528708967,108324.36660960261,119056.41706230852,114864.78468387673,114061.14072546558
1693,0.0,87996.03372764464,85609.39569679908,77506.82774294444,92790.62072791676,89489.39168608528
1697,0.0,137161.7977675186,129420.0394975116,128753.3209106802,135786.97531488875,143590.396260026
1699,0.0,145385.7213220566,150114.2919545162,140952.31935984094,147805.42048899745,144803.80896796475
1709,0.0,128137.4398493392,138895.39042905398,130881.50564776894,136914.36038385125,135670.6382472978
1721,0.0,112658.06232582849,124352.81649961982,124657.42037220228,137474.89262681647,117673.86694382057
1723,0.0,150818.4190135199,153061.38137458047,144667.9539679259,154940.29236255607,141448.46556152988
1733,0.0,127733.04855771954,135963.18190404712,134791.7060470169,133514.32631550703,134129.29943263336
1741,0.0,109507.67790581647,107269.24739226012,108818.56266699539,103457.03658287821,111108.92777401998
1747,0.0,137475.64224895177,129956.09196292299,123868.93914393909,135442.90802530485,129420.60486648585
1753,0.0,131904.6816009643,124304.51302308595,122038.02845741126,119243.10193905923,113629.079557483
1759,0.0,108658.5325437158,126943.5944333159,109724.91314669649,121558.64658548916,106377.25498660398
1777,0.0,111036.1380773902,92639.94493302493,106467.15225095204,108556.3984964639,98518.65557363252
1783,0.0,153429.00126974372,161057.7720480947,30790.41342232587,153654.76880735348,160251.29474599104
1787,0.0,120858.08044892875,128614.21761451679,130584.48132387403,129144.15670219848,128981.95493726344
1789,0.0,136399.77072488205,129813.43051105906,142821.05575984507,131234.47643137074,133748.60472385533
1801,0.0,169818.72604718333,179633.96816098935,23671.721726851527,184472.9678961045,170087.40853945457
1811,0.0,111775.94004858389,129645.41884260901,117206.79795425221,112603.9153209397,122561.3025073943
1823,0.0,148104.64564342354,139269.0769244211,42140.32812573334,134550.4347628498,135102.47094269074
1831,0.0,109017.20295538832,117577.85457562772,103895.08097127365,119951.08419714705,109403.11643027664
1847,0.0,124793.19569013093,111378.7947269999,31128.074790902876,128031.52497795213,110749.13036464341
1861,0.0,118160.92941996701,111911.6508053748,120770.00342356386,120830.63104654437,107359.57565480398
1867,0.0,69144.01783784447,74487.30753631973,75427.51403578585,75956.1412428867,76612.76824482702
1871,0.0,123803.89648974329,123249.39250711688,124916.46005241318,124933.0385939953,122711.73676721184
1873,0.0,120895.94086274493,127429.05068842438,132787.9599871643,130455.76189659073,124944.3879955325
1877,0.0,129374.82039405781,126738.83776859115,119344.26560509982,126032.73922221524,122493.14941817333
1879,0.0,145457.8984566199,124910.39656638831,145296.55961769508,135125.0882421395,143902.89894698493
1889,0.0,126489.75449176625,123029.6668606426,126998.4681960229,127770.5606040532,118117.1572260577
1901,0.0,133624.65050483862,135853.28575622276,19389.98557676434,142499.8649189809,130912.06178899789
1907,0.0,138980.13757757744,151166.2115534132,129028.3862998001,148774.48999834707,145104.50962988473
1913,0.0,68879.95104766346,80222.8615024667,72317.11187798908,74760.73985005004,73020.09185387923
1931,0.0,108299.03346676473,117555.00488499561,113316.55802840956,103843.8805172639,109070.66077369858
1933,0.0,152231.36889026707,146926.17004484113,140914.7870538928,145758.80771250502,152260.7418548315
1949,0.0,113542.25111429651,121763.34726239741,116424.17714912942,110875.8946870001,117969.84940099395
1951,0.0,114500.0461454231,112145.05527615923,112583.47949245604,111573.245060718,112916.29118257354
1973,0.0,124411.90350006922,132354.05867355806,126157.36927489055,136971.36276746282,133211.0826790011
1979,0.0,116447.9558379878,115445.7345438422,119081.09793090381,132178.1267644009,114552.31449611003
1987,0.0,87795.48818445485,90382.59420271293,88251.23744445501,100460.96081142986,90380.43418572735
1993,0.0,154574.51262611971,150856.1509189442,146420.72309217296,159273.46252856424,149595.3804537434
1997,0.0,126666.99098541582,122607.64062045317,129929.82233352837,128564.89452542775,121010.40778675223
1999,0.0,122392.97843485308,125422.61733627057,122986.65100579616,120619.84372821645,110236.87392028878
2003,0.0,94883.95494414138,94847.37950785238,85902.21160498641,108193.66758737576,92521.96390298424
2011,0.0,116556.51614699786,129160.30254470956,124391.27400646376,135604.69564686477,115475.56442931459
2017,0.0,104581.28044009913,120049.81389292631,114414.52686695705,109332.75111297276,105768.2943658581
2027,0.0,85437.38330766595,99738.97816387005,9116.503865588098,95207.05246548296,85449.36708192108
2029,0.0,78540.55468015146,84304.70118433723,77580.13117775312,81375.94902697492,83081.03485122348
2039,0.0,173543.39139070257,157440.3764783215,156636.62571533743,169136.94158047868,162173.286254812
2053,0.0,123322.99753320769,129047.54231230178,30888.77033840226,112445.40509541037,122312.98807552039
2063,0.0,105199.0467175901,109646.25255215929,102653.34424539462,112835.35971547612,104039.92067132323
2069,0.0,157939.46624437132,154588.16648684684,166661.679591921,166359.22057076517,180937.77145691766
2081,154556.91365174344,154274.94349638728,151551.3287386051,147927.98730042484,153448.28544053796,161502.96870281178
2083,0.0,131512.59914413776,144002.5247303678,143849.21968651263,132398.86896063137,151360.62141962268
2087,0.0,101102.37853555233,104581.01537241132,100019.31965656398,107326.14293666612,99403.53768528353
2089,0.0,124342.193216419,134502.1246255941,129273.79010165835,140587.04514639237,137806.66629238063
2099,0.0,138400.65070316225,141731.20087268867,20299.17756646709,149622.84787112067,152014.8739366468
2111,0.0,130345.5347057901,126987.33616353513,116751.50226554401,137177.22538444944,136330.1306762454
2113,0.0,132221.59170267277,145830.0697811602,143635.99189665235,131856.31339082614,140446.67728556093
2129,0.0,123717.09593388981,130510.78594480481,134524.45033278706,134465.85587012244,126837.16062590457
2131,0.0,95856.88144715497,92348.95144157455,86811.58821217317,102720.19844723173,93587.78274813386
2137,0.0,120945.58293861085,113301.86956396246,24313.756912575725,110973.31997537587,111130.00287263763
2141,0.0,112819.622581338,119498.54913370777,123676.73282797752,120482.64498830498,130723.84035145331
2143,0.0,135247.47472282936,154863.0355700943,136635.40103190776,144614.32695362347,143257.43518598395
2153,0.0,131772.04193867964,132313.39897400956,128959.47212640813,129198.59533451381,137211.23739869834
2161,0.0,123165.41463327732,127371.44944934198,123646.71478865485,122057.49002297939,112521.07785892968
2179,0.0,85747.68865573245,91297.65784105721,86997.01271793916,88184.13319923707,84514.717274759
2203,0.0,163665.01473081933,161802.53841419343,149987.67192957632,153569.25909914644,154062.21289762942
2207,0.0,99270.55480924412,96354.37476000917,93294.17702246156,102277.38889505217,99751.65877497215
2213,0.0,149770.18610383943,152075.47319169642,163847.47117534623,160683.97667876593,146363.11801852108
2221,0.0,110870.99619495093,108208.6099402156,117704.36422453387,124126.57944407249,119059.34684549506
2237,0.0,141893.24088155315,145004.66785038525,142877.3010456254,143710.92165552528,145600.4078039585
2239,0.0,124210.80854773748,134165.73969544162,136443.71257839326,137168.97750582834,118012.98492027937
2243,0.0,88701.54602261074,93392.56515542467,94185.324528915,97148.78848162314,95057.84053904969
2251,0.0,168694.278391678,164207.07115437207,171780.4283262869,168399.81111949924,170914.75061508422
2267,0.0,139207.73102294334,139567.7623526561,141530.86406117288,141075.7510692494,132920.45003754523
2269,0.0,106354.665048178,99761.1768815616,106756.04894345267,115108.83611317833,111689.50610307023
2273,0.0,161182.61796544853,158894.07788329473,149282.62734979784,160107.93839550935,158097.86358094803
2281,0.0,167092.5224051052,171578.1859894898,161624.31908121074,181821.29404026576,169167.42680391416
2287,0.0,86172.20727100823,85382.4224634504,86273.23622213298,91075.30142914043,89509.82845059084
2293,0.0,172152.44345966613,177714.65129319587,173265.92512431645,162366.94841216312,186535.72184861873
2297,0.0,130966.68240847252,131579.9032365544,126676.15969221722,134558.3050229522,122772.19095684186
2309,0.0,133462.250800464,131957.72454213712,123661.95425854692,126127.52224910558,128147.17427111349
2311,0.0,131554.1740917641,131159.88208244863,142247.17783066648,132101.47550390454,136362.83031848425
2333,0.0,149736.5476160679,148993.51926776822,142590.13918074995,159593.98981152684,163437.48221635883
2339,0.0,100831.37115642296,113650.99599657979,110183.29438646404,111332.66261769322,99696.3586087139
2341,0.0,101685.12791478017,106527.49501500103,39545.51072674073,107992.66575780221,106627.4971403327
2347,0.0,120150.71180860636,105166.00328483312,115327.00980858834,109010.04272706155,122477.80710983617
2351,0.0,132344.4168700556,134114.19086514413,138929.30611282084,145155.89275252575,131859.50417764872
2357,0.0,145215.03992516562,146138.56180571788,148311.0116531065,150521.26644735207,152858.6857569655
2371,0.0,136751.9400970221,159249.3193496227,137238.85478076432,153843.68397058873,134741.54283343526
2377,0.0,118029.9286388973,119304.91266559281,115241.25112050248,109186.99760314054,118790.52241381013
2381,0.0,114054.19325156014,126180.80464589,119831.85809785347,120725.52334460408,126089.0865161153
2383,0.0,127550.78056121606,135239.4300475741,120802.44610782617,128859.56282009515,130493.79983446255
2389,0.0,81806.00758245033,88915.61814362044,81905.08115884743,76571.72362552796,84635.30584153857
2393,0.0,90467.06281414087,98589.15757400484,84020.7623425653,100062.9217343655,92052.10959174501
2399,0.0,134857.3734075588,141116.65126748098,147766.69657230627,142698.2509684635,152369.54815722498
2411,0.0,90216.25291753019,89967.01773469447,95540.25421559178,94566.43004393834,89859.77731633275
2417,0.0,156406.66220279087,157144.5486786665,157492.059133485,154459.8392537239,157627.3316579655
2423,0.0,126315.27251316435,132318.30760514576,134919.23874838217,129561.79264494622,130272.30467888755
2437,0.0,166914.61728021258,156090.22061028483,153396.4633909753,158549.45310358214,160743.2307190042
2441,0.0,104793.52661811876,108166.49992492227,100411.5579592479,112782.80891395995,103465.3262051146
2447,0.0,118197.94020531888,117602.04827591112,124585.18413377777,130520.56227310403,129092.441763812
2459,0.0,102967.6147228349,100258.39042133885,103619.50965088846,108349.6989940254,108630.54333894416
2467,0.0,116012.73370264315,129377.74610460494,117487.43538852938,122119.95479870401,127651.79685424766
2473,0.0,102305.76266627673,105249.63613763195,108103.97288674043,105951.21658980695,110616.67108822682
2477,0.0,142016.6128523292,154374.79056117573,145580.263813329,158625.54664617468,148914.68587129892
2503,0.0,160857.5343658008,144246.78123422718,37164.006679315775,152560.34833146565,149788.48469471288
2521,0.0,114386.03601450408,113597.92291171938,108775.56087385214,109221.0461667939,108701.90472973073
2531,0.0,142393.33220062157,136758.3995032904,147971.31104361595,148998.32033182585,154460.62515057359
2539,0.0,107396.76603900769,109190.91763199838,109787.19312074025,113395.82154716071,112965.76978959928
2543,0.0,109999.40540491424,122158.25696010224,99523.3897427016,117735.19757841372,108844.28750932701
2549,0.0,160646.27499422728,156184.86846175868,153512.50361136295,155200.90228260786,151741.83463900763
2551,0.0,144976.56461456156,139056.44717856197,133925.23811182455,128266.4465744162,138170.2916740462
2557,0.0,121980.68921655789,123795.69866669615,127373.59998378775,128470.11293421895,114833.72252982605
2579,0.0,97365.35928009117,93623.74845070137,95173.99572403224,103867.67103967753,106908.94652687515
2591,0.0,145343.10208061693,153388.89747270776,143094.25903229107,141059.22759591925,139974.66931061872
2593,0.0,117293.82260828733,106308.38191356976,107193.49474106668,112533.91546166755,106689.70715484588
2609,157599.89446010534,146353.92867106036,160011.53528937465,146867.09679172176,157150.00328630646,146281.98845690626
